TCGA-18-3406-01A,TCGA-18-3407-01A,TCGA-18-3408-01A,TCGA-18-3409-01A,TCGA-18-3410-01A,TCGA-18-3411-01A,TCGA-18-3412-01A,TCGA-18-3414-01A,TCGA-18-3415-01A,TCGA-18-3416-01A,TCGA-18-3417-01A,TCGA-18-3419-01A,TCGA-18-3421-01A,TCGA-18-4083-01A,TCGA-18-4086-01A,TCGA-18-4721-01A,TCGA-18-5592-01A,TCGA-18-5595-01A,TCGA-21-1070-01A,TCGA-21-1071-01A,Gene_ID
0.645424988707263,0.448372394612054,0.857184805791201,0.975996957616443,0.783247097378117,0.686702210256078,0.391107799974578,1.24792751344359,0.812539297917327,2.16362753858991,0.249870046822498,0.928275561611935,0.531967777397682,0.875544180836572,0.777619601072133,1.47181175596813,0.882995121798627,0.301587646603187,1.3266523910044,0.750006150204201,ABCB1
3.56207142800884,4.20872013428497,5.78803833606471,4.20631501728756,4.97618030832405,4.66694969561984,4.22615397784869,4.46936505370484,4.72965065070208,4.7835142771944,4.65252664889331,4.41497437999006,3.77024762319402,5.43628179234094,4.5514052734598,4.97381329378014,5.68550850844164,4.45643163059854,4.48640546680422,5.07559680656564,ABCB10
0,0.0893625528277345,0.113033665299892,4.56864627503153,0.055889758196283,0.11116488907889,0.171334947398768,0.111031312388744,0.0433445048771692,0.087191249562623,0,0.0387171075728536,0.0569996303855637,0.065296567127781,0.148088082645336,0,0.631337144127481,0.0586628393785599,0.0672256725319716,0.0553345017510994,ABCB11
0.403049528896525,0.290660311811355,0.419215260067954,0.814181243170403,0.487589248320862,0.356031095272221,0.153027043464823,0.72700555031056,0.302406794557726,0.221444052954399,0.450591031925189,0.136847604192881,0.0680516429977898,0.226015216402988,0.30579546142049,0.509746506365655,0.130930869826449,0.0962618530584035,0.260989138786072,0.359858472001253,ABCB4
0.150689643247321,0.0190613650934302,0,0.283684759814742,0.0281447677133787,0.480368537347213,0.0333701384605922,0.00963381939726868,0.0361868028478463,0.773658813110362,0.0817486512341679,0,0,0.0275787274742827,0,0.0861043712432908,0.150299708101682,0.0490730966543056,0.00949050294745244,0,ABCB5
0.244765307569313,0.925467801395141,1.20914139783859,0.244643545739398,0.383275739763504,0.68140428581283,0.622836666382276,0.439250781111409,0.75898534277657,1.08651204657428,0.240497517073261,0.248413392050818,0.162983392023465,0.75411785955205,0.740711733399101,0.577634265267331,0.918157217057044,1.49758681966327,0.291367804285308,1.64038956005495,ABCB6
3.42661364340622,4.09676785471469,3.78116034552599,4.26647923266002,4.38927080865661,3.89308063445718,4.2228431931073,4.05197237463925,2.94551406728707,3.84466685269957,3.58392819860598,3.73154169806363,4.38071559767822,4.71916700878183,3.762880292917,3.96583968308801,4.30840456432473,4.47096629090381,3.82312772641922,4.37174702795461,ABCB7
2.11413377595247,3.46222249964378,1.18301003676225,3.79215777704939,3.8483675514152,3.67888319291983,3.96343713132008,4.0795317173198,3.05314609977665,3.92694824794977,3.19610339771481,4.26028917221948,2.99891757275836,3.77096643901777,3.1457263592834,2.54082083090617,3.93482784101992,2.72078189765828,3.49853171886973,3.54614128451787,ABCB8
0.520547968106577,1.30667054689641,0.857025515182571,1.16587978938436,2.68111188486187,1.11022959242319,1.60084062802976,1.58832486791192,1.28930331402435,1.46466826700344,1.21387604338294,2.04907309665431,1.15814310351053,1.55385196818113,1.20539251298968,1.17210342844014,1.93402576972291,1.79564228556699,2.13573185609027,1.87109451399646,ABCB9
3.11116488907889,8.32935415785819,8.19548441948882,5.8626299193697,5.22159485428283,7.42907443352448,7.50011288051894,5.79855345160413,7.59018056806175,8.22994451503478,5.74085202456946,5.08268556025146,4.68945013234992,6.5987745977108,7.70966491028187,7.77342079330972,8.44893686944473,9.17877687647032,4.63441901939175,8.64537526896576,ABCC1
1.95505236567148,3.75469512999959,3.27138085264266,2.59194265843649,3.99992786344453,3.55636810114025,3.9108285825865,3.9484980611541,3.90106961612417,4.26583442258403,3.18976131606741,2.85213870381273,2.42129063464513,4.14242977634341,3.75951806034235,3.48692027377546,3.91635243355749,3.53653786274328,4.35568585093757,3.53075745746122,ABCC10
0.189539944388503,0.101246656683439,0.199750856715837,0.283210617984531,0.0103501881695673,0.196607044094818,0.637100124056332,0.456070160781307,0.139862368015641,0.23842002607896,0.0890913185646892,0.250719083400555,0.207018225945622,0.126179948823193,0.143524032521613,0.0476779751444756,0.128821280650134,0.195095577177218,0.167486389965649,0.247562997071354,ABCC11
